timestamp,raw_start_location,raw_end_location,fee
2023-01-17 12:45:35,"13, Voie Fl/20, Paris 20e Arrondissement","34, Rue Tholozé, Paris 18e Arrondissement",5.16
2023-01-14 13:27:22,"25, Rue des Gâtines, Paris 20e Arrondissement","307, Rue Saint-Jacques, Paris 5e Arrondissement",7.87
2023-01-09 13:54:39,"34, Rue des Bourdonnais, Paris 1er Arrondissement","25, Rue Fizeau, Paris 15e Arrondissement",5.0
2023-01-19 20:27:39,"17, Rue le Sueur, Paris 16e Arrondissement","28, Rue Galilée, Paris 16e Arrondissement",5.0
2023-01-13 18:35:39,"28, Rue Charcot, Paris 13e Arrondissement","1, Rue André Pascal, Paris 16e Arrondissement",5.2
2023-01-25 07:17:38,"48, Rue de la Faisanderie, Paris 16e Arrondissement","43, Rue Vital, Paris 16e Arrondissement",5.0
2023-01-14 08:26:42,"26, Avenue Hoche, Paris 8e Arrondissement","5, Rue des Partants, Paris 20e Arrondissement",24.38
2023-01-29 21:00:00,"48, Rue d’Alsace, Paris 10e Arrondissement","77, Rue de la Réunion, Paris 20e Arrondissement",16.98
2023-01-27 17:24:11,"7, Rue Saint-Sulpice, Paris 6e Arrondissement","3, Avenue Marcel Proust, Paris 16e Arrondissement",5.0
2023-01-24 15:43:01,"11, Passage Montbrun, Paris 14e Arrondissement","1, Villa Honoré Gabriel Riqueti, Paris 15e Arrondissement",5.0
2023-01-19 10:29:34,"12, Avenue Elisée Reclus, Paris 7e Arrondissement","2, Rue Sibuet, Paris 12e Arrondissement",7.56
2023-01-01 09:06:50,"56, Rue du Château des Rentiers, Paris 13e Arrondissement","21, Rue des Vinaigriers, Paris 10e Arrondissement",7.91
2023-01-30 00:24:28,"75, Rue Truffaut, Paris 17e Arrondissement","34, Avenue Mathurin Moreau, Paris 19e Arrondissement",5.68
2023-01-01 18:12:08,"12, Rue du Bourg Tibourg, Paris 4e Arrondissement","38, Rue Spontini, Paris 16e Arrondissement",9.07
2023-01-31 12:01:10,"35, Villa d’Alésia, Paris 14e Arrondissement","25, Rue des Haies, Paris 20e Arrondissement",9.43
2023-01-25 20:53:52,"12, Rue Moussorgsky, Paris 18e Arrondissement","189, Boulevard Brune, Paris 14e Arrondissement",32.57
2023-01-02 17:33:23,"16, Rue Biscornet, Paris 12e Arrondissement","50, Avenue Ledru-Rollin, Paris 12e Arrondissement",5.0
2023-01-04 13:11:40,"60, Rue Labat, Paris 18e Arrondissement","34, Rue de Malte, Paris 11e Arrondissement",5.0
2023-01-28 21:28:38,"4, Avenue du Colonel Bonnet, Paris 16e Arrondissement","1, Impasse du Tertre, Paris 18e Arrondissement",16.34
2023-01-23 07:23:45,"96, Rue des Martyrs, Paris 18e Arrondissement","9, Rue de la Saône, Paris 14e Arrondissement",16.54
2023-01-24 23:23:02,"12, Passage de Pékin, Paris 20e Arrondissement","21, Rue du Théâtre, Paris 15e Arrondissement",7.16
2023-01-29 02:27:06,"20, Rue du Théâtre, Paris 15e Arrondissement","20, Rue des Boulangers, Paris 5e Arrondissement",10.28
2023-01-14 08:53:24,"32, Allée Paris-Ivry, Paris 13e Arrondissement","86, Rue Blanche, Paris 9e Arrondissement",11.43
2023-01-08 16:53:59,"83, Rue de l’Abbé Carton, Paris 14e Arrondissement","3, Rue Marx Dormoy, Paris 18e Arrondissement",5.0
2023-01-14 11:44:58,"70, Rue Chardon-Lagache, Paris 16e Arrondissement","118, Rue d’Avron, Paris 20e Arrondissement",41.74
2023-01-12 15:34:41,"2, Rue Bernard Buffet, Paris 17e Arrondissement","9, Rue de la Source, Paris 16e Arrondissement",7.82
2023-01-16 21:23:49,"18, Rue Guersant, Paris 17e Arrondissement","2, Rue Bernard de Clairvaux, Paris 3e Arrondissement",18.97
2023-01-30 08:44:28,"4, Rue Messidor, Paris 12e Arrondissement","17, Rue de Gramont, Paris 2e Arrondissement",22.85
2023-01-17 08:23:41,"5, Rue de Valence, Paris 5e Arrondissement","17, Rue Audubon, Paris 12e Arrondissement",5.0
2023-01-01 21:46:10,"74, Rue de la Glacière, Paris 13e Arrondissement","16, Allée Georges Recipon, Paris 19e Arrondissement",5.0
2023-01-02 10:40:58,"7, Impasse Boutron, Paris 10e Arrondissement","101, Rue Beaubourg, Paris 3e Arrondissement",5.0
2023-01-17 10:27:22,"7, Avenue Emile Acollas, Paris 7e Arrondissement","5, Rue de l’Ecole de Médecine, Paris 6e Arrondissement",5.0
2023-01-12 23:57:27,"161, Rue Marcadet, Paris 18e Arrondissement","26, Rue Chanzy, Paris 11e Arrondissement",9.27
2023-01-07 15:23:14,"30, Rue Leriche, Paris 15e Arrondissement","11, Rue Crillon, Paris 4e Arrondissement",5.0
2023-01-09 09:38:32,"26, Impasse Alexandre Lécuyer, Paris 18e Arrondissement","21, Villa des Tulipes, Paris 18e Arrondissement",5.0
2023-01-13 15:08:58,"17, Rue Montalivet, Paris 8e Arrondissement","148, Avenue Gambetta, Paris 20e Arrondissement",7.83
2023-01-31 18:46:05,"72, Avenue de Choisy, Paris 13e Arrondissement","141, Rue du Mont Cenis, Paris 18e Arrondissement",5.0
2023-01-10 20:39:06,"18, Avenue Jean Aicard, Paris 11e Arrondissement","20, Rue Beautreillis, Paris 4e Arrondissement",5.0
2023-01-12 17:24:07,"213, Rue Saint-Martin, Paris 3e Arrondissement","11, Place du Palais Bourbon, Paris 7e Arrondissement",5.0
2023-01-02 22:16:42,"11, Rue Coysevox, Paris 18e Arrondissement","34, Rue de Montholon, Paris 9e Arrondissement",6.73
2023-01-15 08:07:50,"17, Rue des Carmes, Paris 5e Arrondissement","4, Rue Benjamin Constant, Paris 19e Arrondissement",5.0
2023-01-19 18:41:38,"7, Rue du Colonel Colonna d’Ornano, Paris 15e Arrondissement","12, Rue la Boétie, Paris 8e Arrondissement",5.21
2023-01-23 12:50:32,"18, Rue Bernard Palissy, Paris 6e Arrondissement","1, Impasse Nationale, Paris 13e Arrondissement",8.79
2023-01-12 13:15:49,"9, Place d’Italie, Paris 13e Arrondissement","31, Avenue Théophile Gautier, Paris 16e Arrondissement",6.1
2023-01-09 18:14:10,"58, Avenue Félix Faure, Paris 15e Arrondissement","3, Rue Claude Decaen, Paris 12e Arrondissement",12.79
2023-01-01 16:11:57,"20, Rue Jean Robert, Paris 18e Arrondissement","4, Rue Basfroi, Paris 11e Arrondissement",5.66
2023-01-26 20:04:53,"4, Cour du Chêne Vert, Paris 12e Arrondissement","2, Rue André Antoine, Paris 18e Arrondissement",10.6
2023-01-08 12:49:40,"9, Rue Raynouard, Paris 16e Arrondissement","47, Rue Guersant, Paris 17e Arrondissement",5.0
2023-01-04 01:07:06,"249, Avenue Daumesnil, Paris 12e Arrondissement","148, Boulevard du Montparnasse, Paris 14e Arrondissement",11.41
2023-01-17 09:01:04,"205, Boulevard Malesherbes, Paris 17e Arrondissement","4, Rue Jules Guesde, Paris 14e Arrondissement",20.93
2023-01-01 07:50:36,"5, Rue Condillac, Paris 11e Arrondissement","4, Place du Louvre, Paris 1er Arrondissement",7.22
2023-01-01 12:19:16,"38, Rue de Ménilmontant, Paris 20e Arrondissement","35, Boulevard de Douaumont, Paris 17e Arrondissement",5.66
2023-01-24 07:59:01,"45, Rue de Charonne, Paris 11e Arrondissement","219, Avenue de Versailles, Paris 16e Arrondissement",16.76
2023-01-27 03:18:18,"47, Rue Nungesser et Coli, Paris 16e Arrondissement","22, Avenue de Lamballe, Paris 16e Arrondissement",5.0
2023-01-02 12:22:34,"2, Rue Honoré Chevalier, Paris 6e Arrondissement","9, Passage Planchard, Paris 20e Arrondissement",10.62
2023-01-03 12:37:45,"7, Rue Thomas Mann, Paris 13e Arrondissement","31, Rue Henri Rochefort, Paris 17e Arrondissement",5.68
2023-01-11 18:52:14,"13, Villa de Lorraine, Paris 19e Arrondissement","18, Rue Bouchardon, Paris 10e Arrondissement",5.8
2023-01-28 16:37:15,"7, Galerie de Montpensier, Paris 1er Arrondissement","33, Avenue de la Sibelle, Paris 14e Arrondissement",5.0
2023-01-30 13:29:39,"61, Rue des Cheminots, Paris 18e Arrondissement","1, Rue Duvergier, Paris 19e Arrondissement",5.0
2023-01-26 21:53:02,"1, Passage Ramey, Paris 18e Arrondissement","84, Rue Mouffetard, Paris 5e Arrondissement",17.35
2023-01-10 15:57:50,"6, Rue Legouvé, Paris 10e Arrondissement","40, Rue de Chartres, Paris 18e Arrondissement",5.0
2023-01-25 09:08:46,"71, Rue de la Folie-Regnault, Paris 11e Arrondissement","7, Quai André Citroën, Paris 15e Arrondissement",36.47
2023-01-16 01:06:09,"23, Rue des Rasselins, Paris 20e Arrondissement","128, Rue la Boétie, Paris 8e Arrondissement",5.27
2023-01-17 20:31:03,"98, Boulevard Ney, Paris 18e Arrondissement","21, Avenue de Marigny, Paris 8e Arrondissement",8.98
2023-01-14 22:30:00,"113, Rue Lamarck, Paris 18e Arrondissement","48, Rue des Cheminots, Paris 18e Arrondissement",5.0
2023-01-26 10:03:09,"8, Place Constantin Brancusi, Paris 14e Arrondissement","1, Rue Henri Rochefort, Paris 17e Arrondissement",8.27
2023-01-16 22:28:52,"79, Rue des Orteaux, Paris 20e Arrondissement","7, Place André Masson, Paris 13e Arrondissement",13.39
2023-01-14 12:21:53,"172, Boulevard Diderot, Paris 12e Arrondissement","207, Rue Championnet, Paris 18e Arrondissement",11.66
2023-01-02 08:17:17,"2, Rue d’Italie, Paris 13e Arrondissement","1, Passage des Marais, Paris 10e Arrondissement",5.0
2023-01-01 12:04:51,"60, Quai de la Rapée, Paris 12e Arrondissement","50, Rue de Longchamp, Paris 16e Arrondissement",9.69
2023-01-25 21:43:25,"11, Rue des Arbustes, Paris 14e Arrondissement","67, Rue des Panoyaux, Paris 20e Arrondissement",16.45
2023-01-15 12:33:59,"3, Voie C/19, Paris 19e Arrondissement","6, Quai Saint-Exupéry, Paris 16e Arrondissement",16.15
2023-01-14 22:10:26,"5, Rue du Huit Mai 1945, Paris 10e Arrondissement","50, Boulevard des Batignolles, Paris 17e Arrondissement",5.72
2023-01-09 09:22:28,"16, Rue Clément Myionnet, Paris 15e Arrondissement","3, Rue Villebois-Mareuil, Paris 17e Arrondissement",8.28
2023-01-17 23:41:41,"101, Rue du Château, Paris 14e Arrondissement","1, Rue du Mont Dore, Paris 17e Arrondissement",6.2
2023-01-07 18:35:02,"79, Rue de la Mare, Paris 20e Arrondissement","48, Rue de la Montagne de l’Espérou, Paris 15e Arrondissement",6.93
2023-01-20 07:16:06,"59, Rue Saint-Martin, Paris 4e Arrondissement","4, Rue du Général Langlois, Paris 16e Arrondissement",18.97
2023-01-22 16:09:44,"23, Passage Charles Albert, Paris 18e Arrondissement","24, Rue de Naples, Paris 8e Arrondissement",5.0
2023-01-28 20:40:35,"3, Rue Jean Mermoz, Paris 8e Arrondissement","8, Impasse Reille, Paris 14e Arrondissement",19.27
2023-01-05 23:41:23,"19, Rue Jacquier, Paris 14e Arrondissement","15, Rue des Maraîchers, Paris 20e Arrondissement",12.66
2023-01-08 21:28:22,"116, Rue de Saussure, Paris 17e Arrondissement","22, Square de l’Avenue Foch, Paris 16e Arrondissement",6.59
2023-01-13 23:49:04,"62, Rue Louis Blanc, Paris 10e Arrondissement","5, Rue Milton, Paris 9e Arrondissement",5.0
2023-01-09 16:46:52,"21, Boulevard Haussmann, Paris 9e Arrondissement","157, Rue Montmartre, Paris 2e Arrondissement",5.0
2023-01-28 06:28:55,"14, Rue de Martignac, Paris 7e Arrondissement","3, Rue de Presbourg, Paris 16e Arrondissement",5.0
2023-01-16 09:35:30,"1, Rue Jean Ménans, Paris 19e Arrondissement","3, Impasse Mathieu, Paris 15e Arrondissement",16.81
2023-01-20 21:08:00,"6, Rue des Lombards, Paris 4e Arrondissement","334, Rue Lecourbe, Paris 15e Arrondissement",27.58
2023-01-04 12:38:47,"9, Rue du Général Niessel, Paris 20e Arrondissement","399, Rue des Pyrénées, Paris 20e Arrondissement",5.0
2023-01-05 18:50:34,"155, Avenue Gambetta, Paris 20e Arrondissement","87, Rue de Maubeuge, Paris 10e Arrondissement",5.0
2023-01-07 21:12:38,"12, Boulevard Poissonnière, Paris 9e Arrondissement","6, Rue du Champ de l’Alouette, Paris 13e Arrondissement",8.05
2023-01-16 18:36:35,"59, Rue du Père Corentin, Paris 14e Arrondissement","11, Passage Fermat, Paris 14e Arrondissement",5.0
2023-01-06 18:35:11,"15, Rue du Bourg Tibourg, Paris 4e Arrondissement","42, Rue de Dantzig, Paris 15e Arrondissement",8.61
2023-01-26 07:29:38,"14, Rue Vulpian, Paris 13e Arrondissement","7, Rue des Feuillantines, Paris 5e Arrondissement",5.0
2023-01-20 21:37:16,"10, Rue Philidor, Paris 20e Arrondissement","27, Boulevard Jules Sandeau, Paris 16e Arrondissement",20.65
2023-01-25 20:08:07,"121, Rue Championnet, Paris 18e Arrondissement","141, Rue du Château des Rentiers, Paris 13e Arrondissement",28.57
2023-01-18 12:04:17,"1, Impasse Letort, Paris 18e Arrondissement","76, Rue de l’Aqueduc, Paris 10e Arrondissement",5.0
2023-01-05 22:37:09,"7, Rue du Docteur Paul Brousse, Paris 17e Arrondissement","4, Square du Ranelagh, Paris 16e Arrondissement",11.21
2023-01-01 08:45:55,"2, Rue Choderlos de Laclos, Paris 13e Arrondissement","112, Rue de la Roquette, Paris 11e Arrondissement",5.0
2023-01-06 10:58:28,"4, Rue d’Alésia, Paris 14e Arrondissement","23, Rue Duhesme, Paris 18e Arrondissement",5.0
2023-01-05 00:16:48,"28, Rue de l’Espérance, Paris 13e Arrondissement","4, Allée Marc Chagall, Paris 13e Arrondissement",5.0
2023-01-01 00:55:52,"7, Rue Gozlin, Paris 6e Arrondissement","2, Rue des Glycines, Paris 13e Arrondissement",5.73
2023-01-30 11:41:00,"37, Rue Dautancourt, Paris 17e Arrondissement","36, Rue Linois, Paris 15e Arrondissement",9.6
2023-01-07 05:06:29,"18, Rue de la Chaise, Paris 7e Arrondissement","15, Passage Hébrard, Paris 10e Arrondissement",5.0
2023-01-12 13:51:14,"7, Rue des Carrières d’Amérique, Paris 19e Arrondissement","29, Rue du Professeur Florian Delbarre, Paris 15e Arrondissement",26.5
2023-01-08 18:02:22,"25, Avenue Matignon, Paris 8e Arrondissement","90, Rue de Grenelle, Paris 7e Arrondissement",5.04
2023-01-15 00:24:11,"18, Rue de Prony, Paris 17e Arrondissement","8, Rue Budé, Paris 4e Arrondissement",6.76
2023-01-30 10:20:42,"34, Rue Rébeval, Paris 19e Arrondissement","3, Rue Etienne Marey, Paris 20e Arrondissement",11.09
2023-01-05 15:30:18,"16, Impasse de Joinville, Paris 19e Arrondissement","72, Rue Philippe de Girard, Paris 18e Arrondissement",5.0
2023-01-23 08:01:17,"5, Place de la Bourse, Paris 2e Arrondissement","87, Boulevard Macdonald, Paris 19e Arrondissement",5.74
2023-01-30 20:20:35,"4, Rue du Faubourg Saint-Antoine, Paris 12e Arrondissement","12, Boulevard Vincent Auriol, Paris 13e Arrondissement",5.85
2023-01-10 08:09:23,"11, Rue Bridaine, Paris 17e Arrondissement","11, Passage du Désir, Paris 10e Arrondissement",7.75
2023-01-09 09:06:37,"16, Cité Popincourt, Paris 11e Arrondissement","86, Rue de Crimée, Paris 19e Arrondissement",5.0
2023-01-10 12:37:53,"21, Rue de Beaujolais, Paris 1er Arrondissement","162, Boulevard Ney, Paris 18e Arrondissement",5.0
2023-01-21 21:13:20,"8, Rue Alphand, Paris 13e Arrondissement","72, Rue du Ranelagh, Paris 16e Arrondissement",6.18
2023-01-04 13:19:51,"60, Rue Jacques Hillairet, Paris 12e Arrondissement","58, Rue de Dunkerque, Paris 9e Arrondissement",10.11
2023-01-17 17:21:52,"29, Rue Médéric, Paris 17e Arrondissement","38, Rue Descartes, Paris 5e Arrondissement",13.81
2023-01-10 08:58:08,"5, Rue des Lions Saint-Paul, Paris 4e Arrondissement","15, Rue Visconti, Paris 6e Arrondissement",8.09
2023-01-25 04:12:07,"202, Boulevard Macdonald, Paris 19e Arrondissement","2, Villa des Gobelins, Paris 13e Arrondissement",12.36
2023-01-27 11:09:11,"16, Villa Deshayes, Paris 14e Arrondissement","72, Rue de Bagnolet, Paris 20e Arrondissement",13.23
2023-01-16 14:52:23,"65, Avenue du Général Michel Bizot, Paris 12e Arrondissement","14, Avenue Boutroux, Paris 13e Arrondissement",5.33
2023-01-23 21:31:41,"5, Villa Robert Lindet, Paris 15e Arrondissement","4, Rue de l’Alboni, Paris 16e Arrondissement",5.0
2023-01-11 14:50:09,"9, Rue de la Boule Rouge, Paris 9e Arrondissement","26, Rue du Cardinal Lemoine, Paris 5e Arrondissement",5.0
2023-01-31 14:57:15,"59, Rue Chardon-Lagache, Paris 16e Arrondissement","5, Rue Barrelet de Ricou, Paris 19e Arrondissement",16.54
2023-01-17 14:19:37,"67, Rue Rambuteau, Paris 4e Arrondissement","125, Rue d’Aubervilliers, Paris 18e Arrondissement",6.61
2023-01-03 10:09:07,"1, Rue de Solférino, Paris 7e Arrondissement","14, Rue Vicq d’Azir, Paris 10e Arrondissement",5.0
2023-01-22 00:49:39,"6, Rue Jules Dumien, Paris 20e Arrondissement","3, Boulevard d’Auteuil, Paris 16e Arrondissement",7.94
2023-01-07 16:50:16,"82, Avenue d’Ivry, Paris 13e Arrondissement","11, Rue Christian Dewet, Paris 12e Arrondissement",5.0
2023-01-16 13:50:18,"13, Rue de Candie, Paris 11e Arrondissement","5, Place de l’Abbé Jean Lebeuf, Paris 14e Arrondissement",13.48
2023-01-30 00:42:00,"19, Rue Bessières, Paris 17e Arrondissement","15, Rue Marie Stuart, Paris 2e Arrondissement",9.67
2023-01-29 22:17:40,"4, Rue Cadet, Paris 9e Arrondissement","21, Rue Dugommier, Paris 12e Arrondissement",7.16
2023-01-07 08:49:58,"20, Rue de Rome, Paris 8e Arrondissement","121, Rue d’Alésia, Paris 14e Arrondissement",13.41
2023-01-17 10:52:02,"9, Avenue Beaucour, Paris 8e Arrondissement","5, Villa Aublet, Paris 17e Arrondissement",5.0
2023-01-23 08:14:21,"71, Rue Saint-Charles, Paris 15e Arrondissement","20, Rue du Gros Caillou, Paris 7e Arrondissement",8.57
2023-01-26 08:29:09,"291, Boulevard Raspail, Paris 14e Arrondissement","100, Rue Villiers de l’Isle Adam, Paris 20e Arrondissement",13.21
2023-01-29 21:06:32,"175, Rue Saint-Maur, Paris 11e Arrondissement","3, Rue Poulbot, Paris 18e Arrondissement",8.66
2023-01-20 11:00:43,"48, Rue des Volontaires, Paris 15e Arrondissement","117, Avenue Ledru-Rollin, Paris 11e Arrondissement",9.88
2023-01-28 20:11:20,"108, Rue Balard, Paris 15e Arrondissement","5, Rue du Faubourg Saint-Jacques, Paris 14e Arrondissement",20.09
2023-01-06 01:13:53,"21, Rue d’Oslo, Paris 18e Arrondissement","9, Rue André Bréchet, Paris 17e Arrondissement",5.0
2023-01-03 12:26:22,"18, Rue d’Aguesseau, Paris 8e Arrondissement","136, Rue de Charenton, Paris 12e Arrondissement",7.29
2023-01-15 12:51:57,"14, Cour Debille, Paris 11e Arrondissement","50, Rue de Bercy, Paris 12e Arrondissement",5.0
2023-01-22 12:42:01,"33, Rue de Laborde, Paris 8e Arrondissement","2, Rue Garreau, Paris 18e Arrondissement",5.0
2023-01-17 13:21:25,"4, Quai Aimé Césaire, Paris 1er Arrondissement","78, Rue Monge, Paris 5e Arrondissement",6.61
2023-01-05 09:34:37,"25, Rue Guénégaud, Paris 6e Arrondissement","14, Rue Van Gogh, Paris 12e Arrondissement",5.0
2023-01-09 21:53:28,"13, Rue des Bernardins, Paris 5e Arrondissement","119, Boulevard de Ménilmontant, Paris 11e Arrondissement",5.0
2023-01-15 10:05:43,"37, Rue Saint-Fargeau, Paris 20e Arrondissement","292, Rue Lecourbe, Paris 15e Arrondissement",10.31
2023-01-22 10:27:19,"6, Boulevard de la Madeleine, Paris 9e Arrondissement","32, Rue de la Santé, Paris 14e Arrondissement",9.04
2023-01-04 22:08:51,"7, Rue Roquépine, Paris 8e Arrondissement","97, Rue Castagnary, Paris 15e Arrondissement",6.63
2023-01-07 01:11:38,"5, Villa Sadi Carnot, Paris 19e Arrondissement","17, Rue des Moines, Paris 17e Arrondissement",7.37
2023-01-01 22:30:46,"140, Rue de Charonne, Paris 11e Arrondissement","3, Villa Sommeiller, Paris 16e Arrondissement",20.58
2023-01-28 13:39:00,"6, Rue du Commandant Léandri, Paris 15e Arrondissement","58, Rue des Acacias, Paris 17e Arrondissement",5.0
2023-01-17 22:33:43,"9, Rue Labois-Rouillon, Paris 19e Arrondissement","2, Rue Jean Rey, Paris 15e Arrondissement",36.56
2023-01-15 16:25:33,"10, Boulevard Malesherbes, Paris 8e Arrondissement","7, Rue Guyton de Morveau, Paris 13e Arrondissement",8.13
2023-01-06 10:14:51,"10, Avenue de la Porte de la Villette, Paris 19e Arrondissement","36, Rue Esquirol, Paris 13e Arrondissement",32.84
2023-01-17 16:57:38,"18, Rue Lord Byron, Paris 8e Arrondissement","76, Boulevard de Sébastopol, Paris 3e Arrondissement",5.0
2023-01-14 09:39:34,"5, Rue Maurice Loewy, Paris 14e Arrondissement","16, Rue Lincoln, Paris 8e Arrondissement",6.07
2023-01-27 07:51:09,"22, Rue Robineau, Paris 20e Arrondissement","8, Rue Robert et Sonia Delaunay, Paris 11e Arrondissement",5.0
2023-01-14 08:30:52,"21, Avenue des Terroirs de France, Paris 12e Arrondissement","28, Rue Volta, Paris 3e Arrondissement",15.28
2023-01-02 21:14:51,"113, Boulevard Davout, Paris 20e Arrondissement","53, Boulevard Sérurier, Paris 19e Arrondissement",5.0
2023-01-03 11:28:37,"15, Rue Henri Turot, Paris 19e Arrondissement","11, Villa Saint-Michel, Paris 18e Arrondissement",8.81
2023-01-26 09:44:04,"131, Rue la Fayette, Paris 10e Arrondissement","7, Square de Port-Royal, Paris 13e Arrondissement",32.87
2023-01-19 22:15:40,"12, Rue Paul Bert, Paris 11e Arrondissement","87, Rue Fondary, Paris 15e Arrondissement",13.69
2023-01-18 21:01:00,"42, Rue Lepic, Paris 18e Arrondissement","1, Avenue Boutroux, Paris 13e Arrondissement",34.43
2023-01-13 23:45:40,"62, Rue des Batignolles, Paris 17e Arrondissement","16, Rue Claude Pouillet, Paris 17e Arrondissement",5.0
2023-01-11 16:50:47,"308, Rue Lecourbe, Paris 15e Arrondissement","11, Rue de Civry, Paris 16e Arrondissement",5.0
2023-01-10 08:04:27,"55, Avenue Victor Hugo, Paris 16e Arrondissement","117, Rue Lauriston, Paris 16e Arrondissement",5.0
2023-01-19 00:41:48,"4, Boulevard de Picpus, Paris 12e Arrondissement","44, Rue Bezout, Paris 14e Arrondissement",17.82
2023-01-08 19:06:52,"11, Rue de la Croix Saint-Simon, Paris 20e Arrondissement","72, Allée Darius Milhaud, Paris 19e Arrondissement",5.0
2023-01-09 21:34:18,"4, Rue Frédéric Brunet, Paris 17e Arrondissement","10, Rue du Mont Cenis, Paris 18e Arrondissement",5.0
2023-01-30 17:51:53,"96, Rue de Ménilmontant, Paris 20e Arrondissement","14, Passage Daunay, Paris 18e Arrondissement",5.0
2023-01-06 09:37:10,"18, Rue de l’Ermitage, Paris 20e Arrondissement","88, Rue des Rigoles, Paris 20e Arrondissement",5.0
2023-01-25 06:25:14,"15, Rue du Pot de Fer, Paris 5e Arrondissement","3, Rue de Saint-Simon, Paris 7e Arrondissement",5.0
2023-01-11 02:43:00,"23, Rue du Rhin, Paris 19e Arrondissement","110, Rue de Crimée, Paris 19e Arrondissement",5.0
2023-01-17 15:30:16,"17, Rue Princesse, Paris 6e Arrondissement","2, Rue Gauguet, Paris 14e Arrondissement",5.0
2023-01-23 20:36:58,"6, Rue Gustave Charpentier, Paris 17e Arrondissement","5, Rue Monte Cristo, Paris 20e Arrondissement",38.09
2023-01-31 15:07:38,"159, Rue Jeanne d’Arc, Paris 13e Arrondissement","50, Rue de l’Amiral Mouchez, Paris 14e Arrondissement",5.0
2023-01-22 15:41:36,"78, Rue Vergniaud, Paris 13e Arrondissement","16, Rue des Coutures Saint-Gervais, Paris 3e Arrondissement",5.0
2023-01-27 17:09:08,"110, Rue de la Santé, Paris 14e Arrondissement","288, Boulevard Saint-Germain, Paris 7e Arrondissement",5.0
2023-01-18 11:01:16,"105, Rue de Rome, Paris 17e Arrondissement","39, Rue Richer, Paris 9e Arrondissement",7.14
2023-01-24 22:26:55,"75, Rue de Lille, Paris 7e Arrondissement","6, Rue des Lyanes, Paris 20e Arrondissement",10.39
2023-01-26 12:22:48,"12, Boulevard de Strasbourg, Paris 10e Arrondissement","67, Rue Pajol, Paris 18e Arrondissement",5.0
2023-01-14 10:39:21,"42, Rue Championnet, Paris 18e Arrondissement","2, Rue Adolphe Mille, Paris 19e Arrondissement",5.82
2023-01-01 09:07:21,"5, Rue Mansart, Paris 9e Arrondissement","21, Boulevard Saint-Marcel, Paris 13e Arrondissement",28.67
2023-01-19 06:43:05,"89, Boulevard Exelmans, Paris 16e Arrondissement","178, Rue du Château, Paris 14e Arrondissement",17.81
2023-01-18 06:36:15,"150, Rue de Bercy, Paris 12e Arrondissement","16, Rue du Jardinet, Paris 6e Arrondissement",15.48
2023-01-08 14:45:29,"79, Boulevard Poniatowski, Paris 12e Arrondissement","15, Cité de Pusy, Paris 17e Arrondissement",8.7
2023-01-04 17:56:06,"38, Villa des Tulipes, Paris 18e Arrondissement","11, Rue Gounod, Paris 17e Arrondissement",5.0
2023-01-17 01:07:06,"1, Passage Bourgoin, Paris 13e Arrondissement","15, Rue Berzélius, Paris 17e Arrondissement",5.0
2023-01-06 14:14:48,"23, Boulevard du Général Jean Simon, Paris 13e Arrondissement","70, Rue de Miromesnil, Paris 8e Arrondissement",5.0
2023-01-14 05:22:33,"9, Place du Carrousel, Paris 1er Arrondissement","5, Rue de la Paix, Paris 2e Arrondissement",5.0
2023-01-25 15:03:17,"65, Rue Charlot, Paris 3e Arrondissement","1, Rue Jules Lefebvre, Paris 9e Arrondissement",5.0
2023-01-02 01:04:32,"8, Cité Beauharnais, Paris 11e Arrondissement","1, Rue de Saint-Senoch, Paris 17e Arrondissement",10.66
2023-01-26 18:43:12,"233, Rue de Vaugirard, Paris 15e Arrondissement","18, Rue Daniel Stern, Paris 15e Arrondissement",5.0
2023-01-12 22:03:08,"1, Rue de Rambervillers, Paris 12e Arrondissement","8, Rue des Grands Champs, Paris 20e Arrondissement",5.0
2023-01-23 18:12:46,"41, Rue de Plaisance, Paris 14e Arrondissement","51, Rue Sauffroy, Paris 17e Arrondissement",5.0
2023-01-31 00:34:59,"6, Rue du Général Grossetti, Paris 16e Arrondissement","8, Avenue de la Porte de Vincennes, Paris 12e Arrondissement",17.21
2023-01-04 12:57:43,"216, Rue de Crimée, Paris 19e Arrondissement","10, Rue Sibuet, Paris 12e Arrondissement",8.72
2023-01-17 09:19:19,"68, Rue Barrault, Paris 13e Arrondissement","7, Rue Laplace, Paris 5e Arrondissement",5.0
2023-01-07 08:13:01,"4, Rue Henri Feulard, Paris 10e Arrondissement","1, Passage Binder, Paris 19e Arrondissement",5.0
2023-01-11 09:28:37,"16, Rue du Faubourg Saint-Denis, Paris 10e Arrondissement","8, Rue Bernard Buffet, Paris 17e Arrondissement",8.06
2023-01-03 20:33:40,"175, Rue Marcadet, Paris 18e Arrondissement","99, Boulevard Exelmans, Paris 16e Arrondissement",15.2
2023-01-09 08:09:16,"125, Boulevard Sérurier, Paris 19e Arrondissement","1, Place Marthe Simard, Paris 14e Arrondissement",50.07
2023-01-16 09:11:42,"5, Avenue de Suffren, Paris 7e Arrondissement","183, Avenue de Clichy, Paris 17e Arrondissement",5.0
2023-01-07 06:42:31,"17, Passage de la Folie-Regnault, Paris 11e Arrondissement","3, Impasse Charles Petit, Paris 11e Arrondissement",5.0
